loc_rowid,pl_name,sy_snum,sy_pnum,sy_mnum,disc_year,pl_orbper,pl_orbsmax,pl_rade,pl_masse,pl_dens,pl_eqt,st_teff,st_logg,sy_dist
109,55 Cnc e,2,5,0,2004,0.73654370,0.015440,2.080,7.81000,4.78000,1958,5234.00,4.45,12.5855000
167,BD+20 594 b,1,1,0,2016,41.68550000,0.241000,2.230,16.30000,7.89000,546,5766.00,4.50,179.4610000
201,CoRoT-1 b,1,1,0,2008,1.50897655,0.025900,15.917,340.07810,0.44000,1834,5950.00,4.25,787.9090000
202,CoRoT-1 b,1,1,0,2008,1.50896860,0.025360,17.385,327.36490,0.34400,1915,5950.00,4.31,787.9090000
207,CoRoT-10 b,1,1,0,2010,13.24060000,0.106000,10.548,883.56740,4.16000,647,5075.00,4.65,338.3860000
209,CoRoT-10 b,1,1,0,2010,13.24060000,0.105500,10.870,874.00000,3.70000,600,5075.00,4.65,338.3860000
210,CoRoT-11 b,1,1,0,2010,2.99433000,0.044000,15.984,743.72220,1.00000,1735,6440.00,4.26,655.0370000
214,CoRoT-11 b,1,1,0,2010,2.99433000,0.043600,16.030,740.51000,0.99000,1657,6440.00,4.22,655.0370000
215,CoRoT-12 b,1,1,0,2010,2.82804200,0.040160,16.140,291.43800,0.41100,1442,5675.00,4.38,1126.3700000
219,CoRoT-12 b,1,1,0,2010,2.82804200,0.039400,15.132,281.91521,0.44800,1410,5675.00,4.41,1126.3700000
221,CoRoT-13 b,1,1,0,2010,4.03519000,0.051000,9.920,415.70400,2.34000,1700,5945.00,4.46,1148.9300000
224,CoRoT-13 b,1,1,0,2010,4.03519000,0.051000,14.034,416.99296,0.82000,1432,5945.00,4.26,1148.9300000
226,CoRoT-14 b,1,1,0,2010,1.51214000,0.027000,12.220,2415.40000,7.30000,1952,6035.00,4.35,1744.6000000
227,CoRoT-14 b,1,1,0,2010,1.51214000,0.026870,11.411,2437.75610,9.00000,1936,6035.00,4.34,1744.6000000
232,CoRoT-17 b,1,1,0,2011,3.76810000,0.048100,11.287,781.86180,3.00580,1610,5740.00,4.04,1176.1200000
233,CoRoT-17 b,1,1,0,2011,3.76810000,0.046100,11.430,772.29000,2.82000,1626,5740.00,4.40,1176.1200000
236,CoRoT-18 b,1,1,0,2011,1.90006930,0.029500,14.680,1102.82000,2.20000,1550,5440.00,4.40,764.8890000
238,CoRoT-18 b,1,1,0,2011,1.90006930,0.028600,14.022,1039.30410,2.07000,1490,5440.00,4.44,764.8890000
241,CoRoT-19 b,1,1,0,2011,3.89713000,0.051800,14.460,352.78000,0.71000,2000,6090.00,4.07,790.6630000
242,CoRoT-19 b,1,1,0,2011,3.89713000,0.051200,13.339,346.43470,0.79800,1630,6090.00,4.12,790.6630000
249,CoRoT-2 b,2,1,0,2008,1.74299350,0.028350,16.365,1134.65310,1.42700,1521,5598.00,4.53,213.2830000
254,CoRoT-2 b,2,1,0,2008,1.74299350,0.028540,16.477,1150.54460,1.41800,1548,5696.00,4.53,213.2830000
260,CoRoT-20 b,1,2,0,2011,9.24285000,0.089200,13.002,1608.21980,4.00000,1100,5880.00,4.23,844.0610000
261,CoRoT-20 b,1,2,0,2011,9.24285000,0.090200,9.420,1347.54000,8.87000,1002,5880.00,4.20,844.0610000
265,CoRoT-22 b,1,1,0,2014,9.75598000,0.092000,4.880,12.20000,0.24900,885,5939.00,4.36,627.1580000
266,CoRoT-23 b,1,1,0,2011,3.63130000,0.048000,11.770,889.90000,3.00000,1660,5900.00,4.30,1060.9700000
267,CoRoT-23 b,1,1,0,2011,3.63130000,0.048090,13.227,972.55980,2.32750,1710,5900.00,4.01,1060.9700000
269,CoRoT-24 b,1,2,0,2014,5.11340000,0.056000,3.700,5.70000,0.90000,1070,4950.00,4.55,591.5550000
270,CoRoT-24 c,1,2,0,2014,11.75900000,0.098000,5.000,28.00000,1.30000,850,4950.00,4.55,591.5550000
271,CoRoT-25 b,1,1,0,2013,4.86069000,0.057800,12.110,85.81000,0.15000,1330,6040.00,4.31,1103.4800000
274,CoRoT-26 b,1,1,0,2013,4.20474000,0.052600,14.120,165.26000,0.28000,1600,5590.00,3.99,1045.1800000
275,CoRoT-27 b,1,1,0,2014,3.57532000,0.047600,11.287,3302.11000,12.60000,1500,5900.00,4.40,1010.2800000
284,CoRoT-3 b,1,1,0,2008,4.25679940,0.057830,11.624,6979.54680,24.50000,1695,6740.00,4.19,768.7710000
289,CoRoT-35 b,1,1,0,2022,3.22748000,0.042900,18.831,349.61125,0.29000,1747,6390.00,4.01,1123.2100000
290,CoRoT-36 b,1,1,0,2022,5.61653100,0.066000,15.805,216.12332,0.25000,1567,6730.00,4.16,925.9580000
292,CoRoT-4 b,1,1,0,2008,9.20205000,0.091200,13.002,232.33373,0.58300,1058,6190.00,4.40,726.4120000
293,CoRoT-4 b,1,1,0,2008,9.20205000,0.090000,13.340,228.83000,0.52500,1074,6190.00,4.41,726.4120000
296,CoRoT-5 b,1,1,0,2009,4.03789620,0.049470,15.558,148.42000,0.21700,1438,6100.00,4.19,882.4720000
297,CoRoT-5 b,1,1,0,2009,4.03789620,0.050040,13.249,149.38010,0.35400,1348,6100.00,4.41,882.4720000
302,CoRoT-6 b,1,1,0,2009,8.88659300,0.085500,13.068,940.74000,2.32000,1017,6090.00,4.43,645.2940000
304,CoRoT-6 b,1,1,0,2009,8.88659300,0.085500,13.283,940.77680,2.21000,1025,6090.00,4.42,645.2940000
307,CoRoT-7 b,1,3,0,2009,0.85358500,0.016900,1.861,6.99226,6.00000,1910,5250.00,4.42,159.9060000
308,CoRoT-7 b,1,3,0,2009,0.85359159,0.017016,1.585,5.74000,7.50000,1756,5259.00,4.57,159.9060000
319,CoRoT-8 b,1,1,0,2010,6.21229000,0.063300,7.981,68.65128,0.74000,922,5080.00,4.47,322.0370000
324,CoRoT-9 b,2,1,0,2009,95.27265600,0.402100,11.949,266.97720,0.86000,420,5625.00,4.54,412.9800000
325,CoRoT-9 b,2,1,0,2009,95.27380000,0.402700,11.624,262.52758,0.92000,413,5625.00,4.48,412.9800000
327,CoRoTID 223977153 b,1,1,0,2017,6.71837000,0.071000,6.389,47.67450,1.10000,938,5970.00,4.67,576.6830000
394,EPIC 211945201 b,1,1,0,2018,19.49213000,0.148000,6.120,27.00000,0.65000,886,6025.00,4.25,181.6900000
431,EPIC 220674823 b,1,2,0,2016,0.57129200,0.011600,1.520,8.36000,13.10000,2333,5470.00,4.53,244.5900000
436,EPIC 220674823 b,1,2,0,2016,0.57133600,0.013120,1.820,9.00000,8.57000,2063,5496.00,4.42,244.5900000
442,EPIC 220674823 c,1,2,0,2016,13.33870000,0.107100,2.770,5.70000,1.30000,722,5496.00,4.42,244.5900000
446,EPIC 220674823 c,1,2,0,2016,13.33970000,0.105000,2.500,5.80000,2.00000,774,5470.00,4.53,244.5900000
449,EPIC 246851721 b,2,1,0,2018,6.18023500,0.072290,11.781,953.49000,3.10000,1401,6202.00,4.16,372.6320000
452,EPIC 249893012 b,1,3,0,2020,3.59510000,0.047000,1.950,8.75000,6.39000,1616,5430.00,3.99,321.2960000
453,EPIC 249893012 c,1,3,0,2020,15.62400000,0.130000,3.670,14.67000,1.62000,990,5430.00,3.99,321.2960000
454,EPIC 249893012 d,1,3,0,2020,35.74700000,0.220000,3.940,10.18000,0.91000,752,5430.00,3.99,321.2960000
479,GJ 1214 b,1,1,0,2009,1.58040433,0.014900,2.742,8.17000,2.20000,596,3250.00,5.03,14.6427000
499,GJ 143 b,1,2,0,2019,35.61253000,0.191500,2.610,22.70000,7.00000,422,4640.00,4.61,16.3200000
530,GJ 3090 b,1,1,0,2022,2.85313600,0.031650,2.130,3.34000,1.89000,693,3556.00,4.73,22.4751000
556,GJ 3470 b,1,1,0,2012,3.33664960,0.035500,4.570,13.90000,0.80000,594,3600.00,4.70,29.4214000
562,GJ 3470 b,1,1,0,2012,3.33664870,0.031000,3.880,13.73000,1.18000,604,3652.00,4.78,29.4214000
567,GJ 3473 b,2,2,0,2020,1.19800350,0.015890,1.264,1.86000,5.03000,773,3347.00,4.81,27.3644000
572,GJ 357 b,1,3,0,2019,3.93072000,0.035000,1.217,1.84000,5.60000,525,3505.00,4.94,9.4418100
578,GJ 367 b,1,1,0,2021,0.32196200,0.007100,0.718,0.54600,8.10600,1745,3522.00,4.78,9.4126300
580,GJ 3929 b,1,2,0,2022,2.61623500,0.025200,1.090,1.75000,7.30000,568,3384.00,4.89,15.8095000
582,GJ 3929 b,1,2,0,2022,2.61627450,0.025690,1.150,1.21000,4.40000,569,3369.00,4.84,15.8095000
612,GJ 436 b,1,1,0,2004,2.64389788,0.031090,4.191,23.13802,1.73000,686,3350.00,4.43,9.7532100
621,GJ 436 b,1,1,0,2004,2.64389524,0.028870,4.091,23.42407,2.01000,669,3500.00,4.79,9.7532100
624,GJ 436 b,1,1,0,2004,2.64385000,0.028720,4.222,23.16880,1.69000,649,3350.00,4.84,9.7532100
739,GJ 9827 b,1,3,0,2017,1.20898020,0.018880,1.620,3.42000,4.50000,1172,4269.00,4.65,29.6610000
743,GJ 9827 b,1,3,0,2017,1.20896600,0.020600,1.580,3.69000,5.11000,1114,4219.00,4.66,29.6610000
744,GJ 9827 c,1,3,0,2017,3.64808300,0.039420,1.269,2.42000,6.40000,811,4269.00,4.65,29.6610000
745,GJ 9827 c,1,3,0,2017,3.64823000,0.042900,1.240,1.45000,4.13000,771,4219.00,4.66,29.6610000
750,GJ 9827 d,1,3,0,2017,6.20142000,0.061100,2.040,2.35000,1.51000,646,4219.00,4.66,29.6610000
751,GJ 9827 d,1,3,0,2017,6.20146700,0.056150,2.070,5.20000,3.23000,680,4269.00,4.65,29.6610000
753,GPX-1 b,1,1,0,2021,1.74457900,0.033800,16.477,6261.21962,8.22242,2300,7000.00,4.27,655.0130000
774,HAT-P-1 b,2,1,0,2006,4.46529680,0.055610,14.785,168.13207,0.35800,1322,5980.00,4.38,158.9790000
777,HAT-P-1 b,2,1,0,2006,4.46543000,0.055300,13.922,169.08556,0.34500,1306,5975.00,4.38,158.9790000
778,HAT-P-1 b,2,1,0,2006,4.46529340,0.055350,13.641,166.54292,0.38600,1291,5975.00,4.40,158.9790000
780,HAT-P-1 b,2,1,0,2006,4.46529976,0.055610,14.785,166.86075,0.28200,1322,5980.00,4.36,158.9790000
793,HAT-P-11 b,1,2,0,2008,4.88781501,0.052590,4.450,26.69772,1.68000,838,4780.00,4.66,37.7647000
805,HAT-P-12 b,1,1,0,2009,3.21305992,0.037670,10.301,63.88383,0.24200,955,4665.00,4.61,142.7510000
806,HAT-P-12 b,1,1,0,2009,3.21305980,0.038400,10.749,67.05900,0.31920,963,4650.00,4.61,142.7510000
816,HAT-P-13 b,1,2,0,2009,2.91623820,0.043100,16.668,287.95398,0.36200,1740,5653.00,4.13,246.8100000
823,HAT-P-13 b,1,2,0,2009,2.91626000,0.042700,14.359,271.09800,0.49800,1653,5653.00,4.13,246.8100000
831,HAT-P-14 b,2,1,0,2010,4.62766910,0.061080,13.664,721.79193,1.56000,1624,6600.00,4.19,222.6630000
832,HAT-P-14 b,2,1,0,2010,4.62766900,0.060600,12.890,709.36700,1.82000,1570,6600.00,4.25,222.6630000
840,HAT-P-14 b,2,1,0,2010,4.62764900,0.059600,13.451,724.65240,1.75000,1612,6583.00,4.10,222.6630000
842,HAT-P-15 b,1,1,0,2010,10.86350200,0.096400,12.016,618.47100,1.96000,904,5568.00,4.38,192.5160000
850,HAT-P-16 b,3,1,0,2010,2.77596000,0.041300,14.448,1332.60500,2.42000,1626,6158.00,4.34,226.6370000
856,HAT-P-16 b,3,1,0,2010,2.77597024,0.041300,13.339,1331.38987,2.47000,1571,6158.00,4.34,226.6370000
864,HAT-P-17 b,1,2,0,2010,10.33852300,0.088200,11.321,169.71000,0.64000,792,5246.00,4.52,92.3831000
871,HAT-P-18 b,1,1,0,2010,5.50802300,0.055900,11.153,62.61000,0.25000,852,4803.00,4.57,161.4000000
874,HAT-P-18 b,1,1,0,2010,5.50797800,0.055900,10.615,62.29468,0.28600,841,4870.00,4.61,161.4000000
884,HAT-P-19 b,1,1,0,2010,4.00877800,0.046600,12.689,92.80200,0.25000,1010,4990.00,4.54,202.0780000
890,HAT-P-2 b,1,1,0,2007,5.63347290,0.068780,12.969,2888.95000,7.29000,1540,6290.00,4.16,127.7740000
894,HAT-P-2 b,1,1,0,2007,5.63347290,0.067400,13.339,2777.83420,6.80000,1516,6290.00,4.09,127.7740000
897,HAT-P-2 b,1,1,0,2007,5.63332000,0.067900,11.243,2771.47760,10.70000,1398,6290.00,4.20,127.7740000
903,HAT-P-20 b,1,1,0,2010,2.87531694,0.035930,11.489,2294.73260,8.31000,964,4595.00,4.52,71.0374000
907,HAT-P-20 b,1,1,0,2010,2.87531700,0.036100,9.718,2302.89900,13.78000,970,4595.00,4.63,71.0374000
913,HAT-P-21 b,1,1,0,2010,4.12448100,0.049400,11.478,1291.28900,4.68000,1283,5588.00,4.33,277.2780000
918,HAT-P-22 b,2,1,0,2010,3.21222000,0.041400,12.106,682.35200,2.11000,1283,5302.00,4.36,81.7647000
920,HAT-P-22 b,2,1,0,2010,3.21223120,0.041400,12.106,682.69884,2.14000,1463,5302.00,4.36,81.7647000
921,HAT-P-22 b,2,1,0,2010,3.21223328,0.041710,11.882,696.68336,1.72000,1293,5314.00,4.36,81.7647000
925,HAT-P-23 b,1,1,0,2010,1.21288400,0.023200,15.334,664.23700,1.01000,2056,5905.00,4.33,364.8130000
931,HAT-P-23 b,1,1,0,2010,1.21288287,0.023020,13.720,658.00000,1.40600,1951,5885.00,4.41,364.8130000
935,HAT-P-24 b,2,1,0,2010,3.35524000,0.046500,13.922,217.70400,0.44000,1637,6373.00,4.27,415.3440000
946,HAT-P-25 b,1,1,0,2010,3.65281514,0.046600,12.722,180.84527,0.48300,1182,5519.00,4.52,300.3840000
949,HAT-P-25 b,1,1,0,2010,3.65283600,0.046600,13.339,180.20200,0.42000,1202,5500.00,4.48,300.3840000
952,HAT-P-26 b,1,1,0,2010,4.23451600,0.047900,6.333,18.75100,0.40000,1001,5079.00,4.56,141.8370000
967,HAT-P-28 b,1,1,0,2011,3.25721500,0.043400,13.585,198.95300,0.44000,1384,5680.00,4.36,401.3190000
971,HAT-P-29 b,2,1,0,2011,5.72318600,0.066700,12.408,247.26100,0.71000,1260,6087.00,4.34,313.5760000
972,HAT-P-29 b,2,1,0,2011,5.72339000,0.066500,11.926,243.77561,0.79000,1271,6115.00,4.33,313.5760000
977,HAT-P-3 b,2,1,0,2007,2.89970300,0.038820,10.077,189.42668,1.02000,1127,5185.00,4.56,134.5540000
985,HAT-P-3 b,2,1,0,2007,2.89973838,0.038780,10.211,189.10885,0.97500,1170,5190.00,4.54,134.5540000
988,HAT-P-3 b,2,1,0,2007,2.89973600,0.038420,10.615,185.61272,0.85500,1189,5185.00,4.51,134.5540000
993,HAT-P-30 b,2,1,0,2011,2.81059500,0.041900,15.020,225.96800,0.37000,1630,6304.00,4.36,213.9850000
1012,HAT-P-32 b,2,1,0,2011,2.15000820,0.033970,22.194,216.12440,0.10800,1836,6001.00,4.22,289.2050000
1045,HAT-P-36 b,1,1,0,2011,1.32734660,0.024020,15.211,611.82275,0.95500,1820,5560.00,4.37,294.4190000
1049,HAT-P-36 b,1,1,0,2011,1.32734683,0.023880,14.617,588.62116,0.98000,1788,5620.00,4.42,294.4190000
1071,HAT-P-4 b,2,1,0,2007,3.05651950,0.044650,14.986,216.12440,0.35400,1691,5860.00,4.13,320.4510000
1091,HAT-P-42 b,1,1,0,2012,4.64187800,0.057500,14.348,331.80100,0.61000,1428,5743.00,4.14,405.2380000
1097,HAT-P-43 b,1,1,0,2012,3.33268700,0.044300,14.359,210.39500,0.39000,1361,5645.00,4.37,528.8250000
1105,HAT-P-44 b,1,2,0,2014,4.30121900,0.050700,13.922,111.87100,0.23000,1108,5295.00,4.46,347.8500000
1112,HAT-P-45 b,1,1,0,2014,3.12899200,0.045200,15.984,283.49200,0.38000,1652,6330.00,4.30,298.6400000
1113,HAT-P-46 b,1,1,0,2014,4.46312900,0.057700,14.392,156.68400,0.28000,1458,6120.00,4.25,290.7360000
1118,HAT-P-49 b,1,1,0,2014,2.69154800,0.043800,15.838,549.82300,0.75000,2131,6820.00,4.10,350.3510000
1131,HAT-P-50 b,1,1,0,2015,3.12201090,0.045300,14.437,429.07050,0.78000,1862,6280.00,4.07,515.4580000
1138,HAT-P-51 b,1,1,0,2015,4.21802780,0.050690,14.493,98.20947,0.17800,1192,5449.00,4.39,440.0890000
1145,HAT-P-52 b,1,1,0,2015,2.75359530,0.036940,11.310,259.98494,0.98000,1218,5131.00,4.48,361.1550000
1147,HAT-P-53 b,1,1,0,2015,1.96162410,0.031590,14.773,471.65972,0.80000,1778,5956.00,4.31,666.8020000
1158,HAT-P-54 b,1,1,0,2015,3.79984700,0.041170,10.581,241.55080,1.11800,818,4390.00,4.67,143.6510000
1162,HAT-P-55 b,1,1,0,2015,3.58524670,0.046040,13.249,184.97706,0.43500,1313,5808.00,4.43,511.3880000
1173,HAT-P-56 b,1,1,0,2015,2.79083270,0.042300,16.432,692.86940,0.86000,1840,6566.00,4.24,320.6390000
1179,HAT-P-58 b,1,1,0,2021,4.01383790,0.049940,14.930,118.23217,0.19400,1622,6078.00,4.08,515.5900000
1183,HAT-P-59 b,1,1,0,2021,4.14197710,0.050640,12.588,489.45575,1.34700,1278,5678.00,4.36,265.4710000
1189,HAT-P-6 b,1,1,0,2007,3.85300300,0.052440,15.637,337.85329,0.48700,1704,6570.00,4.19,275.3580000
1195,HAT-P-60 b,1,1,0,2021,4.79478130,0.062770,18.282,182.43351,0.16400,1772,6212.00,3.91,233.2200000
1198,HAT-P-61 b,1,1,0,2021,1.90231289,0.030100,10.077,335.94463,1.80000,1505,5587.00,4.50,338.8400000
1200,HAT-P-62 b,1,1,0,2021,2.64532350,0.037720,12.027,241.86742,0.77000,1512,5629.00,4.31,348.8150000
1201,HAT-P-63 b,1,1,0,2021,3.37772800,0.042940,12.543,195.14664,0.54000,1237,5400.00,4.43,4483.0500000
1202,HAT-P-64 b,1,1,0,2021,4.00723200,0.053870,19.089,184.34048,0.14400,1766,6457.00,4.07,651.8970000
1205,HAT-P-65 b,1,1,0,2016,2.60545520,0.039510,21.185,167.49641,0.09600,1930,5835.00,3.98,738.5190000
1208,HAT-P-66 b,1,1,0,2016,2.97208600,0.043630,17.822,248.86089,0.24200,1896,6002.00,3.99,935.4560000
1213,HAT-P-67 b,2,1,0,2017,4.81010250,0.065050,23.371,108.06220,0.05200,1903,6406.00,3.85,371.6860000
1216,HAT-P-68 b,1,1,0,2020,2.29840551,0.029960,12.016,230.10892,0.72700,1028,4508.00,4.62,202.1520000
1220,HAT-P-69 b,1,1,0,2019,4.78694910,0.065550,18.786,1137.83140,1.02000,1930,7394.00,4.11,341.2630000
1225,HAT-P-7 b,2,1,0,2008,2.20473540,0.035500,15.906,566.05523,0.80000,2200,6350.00,4.07,341.0790000
1238,HAT-P-7 b,2,1,0,2008,2.20473720,0.036760,16.713,534.59006,0.62900,2700,6441.00,4.02,341.0790000
1240,HAT-P-7 b,2,1,0,2008,2.20473040,0.038050,16.421,571.77617,0.71200,2194,6350.00,4.04,341.0790000
1242,HAT-P-70 b,1,1,0,2019,2.74432452,0.047390,20.961,2154.88740,1.54000,2562,8450.00,4.18,330.7390000
1255,HAT-P-9 b,1,1,0,2008,3.92281072,0.052870,15.614,238.05467,0.34200,1540,6350.00,4.29,455.2030000
1258,HAT-P-9 b,1,1,0,2008,3.92281400,0.052900,15.468,247.27174,0.36600,1540,6350.00,4.29,455.2030000
1268,HATS-10 b,1,1,0,2015,3.31284600,0.044910,10.862,167.17858,0.70000,1407,5880.00,4.39,534.8890000
1272,HATS-11 b,1,1,0,2016,3.61916130,0.046140,16.926,270.15550,0.29900,1637,6060.00,4.12,944.6030000
1279,HATS-12 b,1,1,0,2016,3.14283300,0.047950,15.132,756.43540,1.19000,2097,6408.00,3.92,746.1380000
1281,HATS-13 b,1,1,0,2015,3.04404990,0.040570,13.585,172.58169,0.37700,1244,5523.00,4.52,421.8550000
1288,HATS-14 b,1,1,0,2015,2.76676410,0.038150,11.646,340.39593,1.19100,1276,5346.00,4.48,513.0110000
1293,HATS-15 b,1,1,0,2016,1.74748753,0.027120,12.386,689.69110,1.97000,1505,5311.00,4.45,1139.5500000
1294,HATS-16 b,1,1,0,2016,2.68650200,0.037440,14.572,1039.30410,1.86000,1592,5738.00,4.24,757.0440000
1298,HATS-17 b,1,1,0,2016,16.25461100,0.130800,8.709,425.25654,3.50000,814,5846.00,4.42,400.3310000
1303,HATS-18 b,1,1,0,2016,0.83784340,0.017610,14.986,629.30340,1.02000,2060,5600.00,4.44,624.3680000
1309,HATS-2 b,1,1,0,2013,1.35413300,0.023000,13.092,427.46300,1.05000,1577,5227.00,4.48,341.9250000
1315,HATS-22 b,1,1,0,2017,4.72281240,0.050250,10.682,870.85420,3.89000,858,4803.00,4.64,229.5180000
1318,HATS-23 b,1,1,0,2017,2.16051560,0.033970,20.849,467.21010,0.29000,1654,5780.00,4.33,639.0040000
1319,HATS-24 b,1,1,0,2017,1.34849540,0.025470,16.668,775.50520,0.92000,2067,6346.00,4.38,494.1820000
1320,HATS-24 b,1,1,0,2017,1.34849780,0.023800,15.637,718.29580,1.03000,2166,6125.00,4.37,494.1820000
1327,HATS-25 b,1,1,0,2016,4.29864320,0.051630,14.123,194.82979,0.38000,1277,5715.00,4.35,471.1580000
1331,HATS-26 b,1,1,0,2016,3.30238810,0.047350,19.616,206.58950,0.15300,1918,6071.00,3.94,861.8430000
1336,HATS-27 b,1,1,0,2016,4.63703800,0.061100,16.814,168.44990,0.18000,1659,6438.00,4.11,816.9880000
1338,HATS-28 b,1,1,0,2016,3.18107810,0.041310,13.384,213.58176,0.48000,1253,5498.00,4.48,535.3830000
1342,HATS-29 b,1,1,0,2016,4.60587490,0.054750,14.022,207.54299,0.41100,1212,5670.00,4.39,353.8910000
1352,HATS-3 b,1,1,0,2013,3.54785100,0.048500,15.480,340.38200,0.51000,1648,6351.00,4.22,411.2110000
1355,HATS-30 b,2,1,0,2016,3.17435160,0.043540,13.171,224.38798,0.54300,1414,5943.00,4.42,342.1400000
1357,HATS-31 b,1,1,0,2016,3.37796000,0.047800,18.383,279.69040,0.24300,1823,6050.00,4.00,773.9740000
1361,HATS-32 b,1,1,0,2016,2.81265480,0.040240,14.000,292.40360,0.58000,1437,5700.00,4.40,745.1160000
1365,HATS-33 b,1,1,0,2016,2.54955510,0.037270,13.787,378.85336,0.79000,1429,5659.00,4.45,248.4600000
1370,HATS-34 b,1,1,0,2016,2.10616070,0.031660,16.029,299.07803,0.40000,1445,5380.00,4.43,508.8420000
1373,HATS-35 b,1,1,0,2016,1.82099930,0.031990,16.410,388.38826,0.48400,2037,6300.00,4.24,514.5550000
1377,HATS-36 b,1,1,0,2018,4.17523870,0.054250,13.843,1022.14128,2.12000,1356,6149.00,4.40,856.4360000
1379,HATS-37 A b,2,1,0,2020,4.33153660,0.049130,6.793,31.46517,0.55000,1085,5326.00,4.48,211.8960000
1380,HATS-38 b,1,1,0,2020,4.37502100,0.050360,6.882,23.51942,0.40300,1294,5732.00,4.30,343.5250000
1382,HATS-39 b,1,1,0,2018,4.57763480,0.060070,17.598,200.23290,0.20200,1645,6572.00,4.16,878.5210000
1391,HATS-4 b,1,1,0,2014,2.51672900,0.036200,11.433,420.47100,1.55000,1315,5403.00,4.51,416.4590000
1394,HATS-40 b,1,1,0,2018,3.26427360,0.049970,17.710,505.34970,0.49000,2101,6460.00,3.92,1342.2900000
1398,HATS-41 b,1,1,0,2018,4.19364900,0.058300,14.908,3082.95100,5.10000,1710,6424.00,4.14,737.6680000
1401,HATS-42 b,1,1,0,2018,2.29210200,0.036890,15.693,597.52040,0.83000,1856,6060.00,4.20,800.3770000
1403,HATS-43 b,1,1,0,2018,4.38884970,0.049440,13.227,82.95363,0.19100,1003,5099.00,4.54,362.2730000
1409,HATS-44 b,1,1,0,2018,2.74390040,0.036490,11.960,177.98480,0.56000,1161,5080.00,4.51,446.0350000
1412,HATS-45 b,1,1,0,2018,4.18762440,0.055110,14.415,222.48100,0.41000,1518,6450.00,4.30,772.1100000
1415,HATS-46 b,1,1,0,2018,4.74237290,0.053670,10.122,54.98459,0.28000,1054,5495.00,4.54,453.8080000
1420,HATS-47 b,1,1,0,2020,3.92280380,0.042690,12.520,117.27927,0.33100,853,4512.00,4.63,300.6700000
1425,HATS-48 A b,2,1,0,2020,3.13166660,0.037690,8.967,77.23269,0.58900,955,4546.00,4.59,263.6090000
1426,HATS-49 b,1,1,0,2020,4.14804670,0.045150,8.575,112.19399,0.98600,835,4405.00,4.60,324.4130000
1429,HATS-5 b,1,1,0,2014,4.76338700,0.054200,10.223,75.32300,0.39000,1025,5304.00,4.53,246.3840000
1436,HATS-51 b,1,1,0,2017,3.34887020,0.046390,15.805,244.09344,0.34000,1553,5758.00,4.20,389.5700000
1439,HATS-52 b,1,1,0,2017,1.36665436,0.024980,15.491,711.93920,1.06000,1834,6010.00,4.45,555.1340000
1442,HATS-53 b,1,1,0,2017,3.85377680,0.047530,15.020,189.10885,0.30300,1312,5644.00,4.34,585.7700000
1446,HATS-54 b,1,1,0,2019,2.54418280,0.037630,11.960,241.55080,0.77000,1625,5702.00,4.24,748.5850000
1449,HATS-55 b,1,1,0,2019,4.20420010,0.054120,14.022,292.72143,0.58700,1367,6214.00,4.41,609.8380000
1453,HATS-56 b,1,1,0,2019,4.32479900,0.060430,18.921,191.33366,0.15500,1902,6536.00,3.95,564.4090000
1456,HATS-57 b,1,1,0,2019,2.35062100,0.034930,12.767,1000.21101,2.65000,1413,5587.00,4.48,279.4850000
1458,HATS-58 A b,2,1,0,2019,4.21808960,0.057980,12.274,327.36490,0.96000,1721,7175.00,4.29,403.5910000
1461,HATS-59 b,1,2,0,2018,5.41608100,0.061120,12.621,256.17098,0.70000,1128,5670.00,4.42,642.8840000
1465,HATS-6 b,1,1,0,2015,3.32527250,0.036230,11.187,101.38777,0.39900,713,3724.00,4.68,169.3180000
1472,HATS-60 b,1,1,0,2018,3.56082900,0.047080,12.924,210.40346,0.53700,1528,5688.00,4.15,486.4740000
1476,HATS-61 b,1,1,0,2018,7.81795300,0.079080,13.395,1080.62200,2.47000,1226,5542.00,4.03,679.7610000
1477,HATS-62 b,1,1,0,2018,3.27688370,0.041630,11.825,56.89157,0.07600,1237,5416.00,4.45,523.0670000
1479,HATS-63 b,1,1,0,2018,3.05665270,0.040260,13.529,305.11680,0.67000,1398,5627.00,4.35,623.2320000
1484,HATS-64 b,1,1,0,2018,4.90889700,0.065620,18.820,305.11680,0.24500,1793,6554.00,3.98,1080.1500000
1485,HATS-65 b,2,1,0,2018,3.10516100,0.044970,16.825,260.93843,0.30000,1634,6277.00,4.30,493.3200000
1486,HATS-66 b,1,1,0,2018,3.14143910,0.047140,15.816,1694.03390,2.34000,1998,6626.00,4.06,1477.9800000
1490,HATS-67 b,1,1,0,2018,1.60917880,0.030320,18.887,460.85350,0.37400,2193,6594.00,4.28,960.1090000
1494,HATS-68 b,1,1,0,2018,3.58622020,0.050710,13.809,410.00070,0.85600,1741,6147.00,4.08,603.9550000
1498,HATS-69 b,1,1,0,2018,2.22525770,0.032110,10.593,183.38791,0.46000,1296,5137.00,4.50,414.5370000
1500,HATS-7 b,1,1,0,2015,3.18531500,0.040120,6.311,38.13960,0.83000,1084,4985.00,4.54,240.7070000
1504,HATS-70 b,1,1,0,2019,1.88823780,0.036320,15.513,4100.00700,6.64000,2730,7930.00,4.17,1458.8300000
